1	pos	0.5	0.6273458445040214	0.565625	0.5276967930029155	0.6094276094276094
1	pos	0.45	0.39812332439678283	0.5695110258868649	0.39812332439678283	1.0
1	pos	0.4	0.39812332439678283	0.5695110258868649	0.39812332439678283	1.0
1	neg	0.5	0.6260053619302949	0.6713780918727915	0.7125	0.6347438752783965
1	neg	0.45	0.6018766756032171	0.7514644351464435	0.6018766756032171	1.0
1	neg	0.4	0.6018766756032171	0.7514644351464435	0.6018766756032171	1.0
2	pos	0.5	0.615819209039548	0.45381526104417674	0.48917748917748916	0.4232209737827715
2	pos	0.45	0.3771186440677966	0.5476923076923076	0.3771186440677966	1.0
2	pos	0.4	0.3771186440677966	0.5476923076923076	0.3771186440677966	1.0
2	neg	0.5	0.615819209039548	0.7037037037037037	0.6771488469601677	0.7324263038548753
2	neg	0.45	0.6228813559322034	0.7676240208877285	0.6228813559322034	1.0
2	neg	0.4	0.6228813559322034	0.7676240208877285	0.6228813559322034	1.0
3	pos	0.5	0.6449438202247191	0.6136919315403424	0.5553097345132744	0.6857923497267759
3	pos	0.45	0.41123595505617977	0.5828025477707006	0.41123595505617977	1.0
3	pos	0.4	0.41123595505617977	0.5828025477707006	0.41123595505617977	1.0
3	neg	0.5	0.6438202247191012	0.6701352757544224	0.7368421052631579	0.6145038167938931
3	neg	0.45	0.5887640449438202	0.7411598302687412	0.5887640449438202	1.0
3	neg	0.4	0.5887640449438202	0.7411598302687412	0.5887640449438202	1.0
4	pos	0.5	0.5736434108527132	0.6451612903225807	0.6493506493506493	0.6410256410256411
4	pos	0.45	0.6046511627906976	0.7536231884057971	0.6046511627906976	1.0
4	pos	0.4	0.6046511627906976	0.7536231884057971	0.6046511627906976	1.0
4	neg	0.5	0.5736434108527132	0.46601941747572817	0.46153846153846156	0.47058823529411764
4	neg	0.45	0.3953488372093023	0.5666666666666667	0.3953488372093023	1.0
4	neg	0.4	0.3953488372093023	0.5666666666666667	0.3953488372093023	1.0
5	pos	0.5	0.5895096921322691	0.6449704142011834	0.6913319238900634	0.6044362292051756
5	pos	0.45	0.6168757126567845	0.763046544428773	0.6168757126567845	1.0
5	pos	0.4	0.6168757126567845	0.763046544428773	0.6168757126567845	1.0
5	neg	0.5	0.5895096921322691	0.5135135135135135	0.47029702970297027	0.5654761904761905
5	neg	0.45	0.3831242873432155	0.5539983511953834	0.3831242873432155	1.0
5	neg	0.4	0.3831242873432155	0.5539983511953834	0.3831242873432155	1.0
6	pos	0.5	0.5891364902506964	0.5680819912152268	0.7132352941176471	0.4720194647201946
6	pos	0.45	0.5905292479108635	0.733695652173913	0.5844155844155844	0.9854014598540146
6	pos	0.4	0.5724233983286908	0.7280779450841453	0.5724233983286908	1.0
6	neg	0.5	0.5891364902506964	0.607190412782956	0.5135135135135135	0.742671009771987
6	neg	0.45	0.4275766016713092	0.5990243902439024	0.4275766016713092	1.0
6	neg	0.4	0.4275766016713092	0.5990243902439024	0.4275766016713092	1.0
7	pos	0.5	0.5614702154626109	0.5435356200527705	0.4724770642201835	0.639751552795031
7	pos	0.45	0.40811153358681873	0.5796579657965797	0.40811153358681873	1.0
7	pos	0.4	0.40811153358681873	0.5796579657965797	0.40811153358681873	1.0
7	neg	0.5	0.5614702154626109	0.578048780487805	0.6713881019830028	0.5074946466809421
7	neg	0.45	0.5754119138149556	0.7063978965819456	0.5979228486646885	0.8629550321199143
7	neg	0.4	0.5564005069708492	0.7135842880523732	0.5774834437086093	0.9336188436830836
8	pos	0.5	0.5042630937880633	0.35294117647058826	0.43873517786561267	0.29521276595744683
8	pos	0.45	0.4348355663824604	0.5871886120996441	0.4411764705882353	0.8776595744680851
8	pos	0.4	0.43118148599269185	0.5863596102745793	0.4395750332005312	0.8803191489361702
8	neg	0.5	0.5042630937880633	0.59822309970385	0.5334507042253521	0.6808988764044944
8	neg	0.45	0.5420219244823387	0.7030015797788309	0.5420219244823387	1.0
8	neg	0.4	0.5420219244823387	0.7030015797788309	0.5420219244823387	1.0
9	pos	0.5	0.6510903426791277	0.643312101910828	0.6558441558441559	0.63125
9	pos	0.45	0.4984423676012461	0.6652806652806652	0.4984423676012461	1.0
9	pos	0.4	0.4984423676012461	0.6652806652806652	0.4984423676012461	1.0
9	neg	0.5	0.6495327102803738	0.6606334841628959	0.6422287390029325	0.6801242236024845
9	neg	0.45	0.5015576323987538	0.6680497925311203	0.5015576323987538	1.0
9	neg	0.4	0.5015576323987538	0.6680497925311203	0.5015576323987538	1.0
10	pos	0.5	0.5964125560538116	0.6239554317548747	0.6222222222222222	0.6256983240223464
10	pos	0.45	0.5351270553064275	0.6971762414800389	0.5351270553064275	1.0
10	pos	0.4	0.5351270553064275	0.6971762414800389	0.5351270553064275	1.0
10	neg	0.5	0.5994020926756353	0.564935064935065	0.5704918032786885	0.5594855305466238
10	neg	0.45	0.4648729446935725	0.6346938775510205	0.4648729446935725	1.0
10	neg	0.4	0.4648729446935725	0.6346938775510205	0.4648729446935725	1.0
